Open Time,Open,High,Low,Close,Volume
2021-12-05 00:00:00,4117.25000000,4179.56000000,4064.20000000,4162.80000000,101434.52960000
2021-12-04 20:00:00,4117.37000000,4128.56000000,4033.00000000,4117.25000000,63234.87330000
2021-12-04 16:00:00,4036.55000000,4135.56000000,3975.46000000,4117.36000000,91941.82680000
2021-12-04 12:00:00,3866.35000000,4070.00000000,3866.35000000,4036.54000000,150084.17830000
2021-12-04 08:00:00,3893.51000000,3982.13000000,3823.98000000,3866.36000000,150103.29870000
2021-12-04 04:00:00,4058.12000000,4118.35000000,3503.68000000,3893.51000000,549695.27560000
2021-12-04 00:00:00,4215.01000000,4238.59000000,4055.00000000,4058.12000000,106713.69240000
2021-12-03 20:00:00,4228.82000000,4288.11000000,4032.50000000,4215.73000000,175919.51560000
2021-12-03 16:00:00,4468.14000000,4468.74000000,4182.78000000,4228.81000000,227135.20440000
2021-12-03 12:00:00,4612.07000000,4654.88000000,4456.41000000,4468.15000000,105691.73770000
2021-12-03 08:00:00,4568.56000000,4617.67000000,4545.00000000,4612.08000000,48573.67430000
2021-12-03 04:00:00,4493.00000000,4592.82000000,4490.14000000,4568.57000000,74205.94240000
2021-12-03 00:00:00,4511.35000000,4547.56000000,4470.00000000,4493.15000000,46448.79150000
2021-12-02 20:00:00,4488.92000000,4558.11000000,4470.50000000,4511.21000000,45815.39160000
2021-12-02 16:00:00,4543.05000000,4556.01000000,4433.00000000,4489.24000000,76894.45230000
2021-12-02 12:00:00,4531.25000000,4634.83000000,4480.00000000,4543.06000000,104548.52810000
2021-12-02 08:00:00,4560.11000000,4599.42000000,4495.37000000,4531.25000000,65102.80560000
2021-12-02 04:00:00,4491.02000000,4584.88000000,4484.44000000,4560.11000000,51505.72440000
2021-12-02 00:00:00,4582.95000000,4621.35000000,4451.00000000,4490.98000000,107995.05250000
2021-12-01 20:00:00,4659.78000000,4661.99000000,4523.99000000,4582.95000000,81270.25570000
2021-12-01 16:00:00,4725.58000000,4758.00000000,4596.42000000,4660.58000000,67546.84530000
2021-12-01 12:00:00,4672.85000000,4761.41000000,4654.39000000,4725.57000000,80999.57340000
2021-12-01 08:00:00,4766.69000000,4769.51000000,4651.46000000,4672.86000000,92695.88920000
2021-12-01 04:00:00,4759.37000000,4778.75000000,4683.85000000,4766.69000000,75598.88030000
2021-12-01 00:00:00,4630.25000000,4769.07000000,4598.77000000,4759.37000000,110086.86660000
2021-11-30 20:00:00,4663.23000000,4675.00000000,4598.30000000,4630.26000000,52822.73030000
2021-11-30 16:00:00,4613.85000000,4694.46000000,4520.01000000,4663.23000000,181140.01780000
2021-11-30 12:00:00,4590.47000000,4753.00000000,4568.06000000,4613.85000000,213070.22250000
2021-11-30 08:00:00,4412.81000000,4600.55000000,4390.94000000,4590.47000000,123842.15660000
2021-11-30 04:00:00,4434.97000000,4458.74000000,4346.36000000,4412.82000000,76720.12390000
2021-11-30 00:00:00,4444.54000000,4502.60000000,4401.01000000,4435.24000000,95429.21510000
2021-11-29 20:00:00,4386.99000000,4457.27000000,4383.09000000,4444.53000000,44321.86230000
2021-11-29 16:00:00,4336.07000000,4458.92000000,4328.32000000,4387.04000000,86104.63090000
2021-11-29 12:00:00,4296.64000000,4390.00000000,4295.00000000,4336.08000000,59450.12670000
2021-11-29 08:00:00,4350.66000000,4359.51000000,4276.89000000,4296.64000000,52716.13690000
2021-11-29 04:00:00,4306.76000000,4366.28000000,4305.22000000,4350.74000000,59890.10780000
2021-11-29 00:00:00,4294.77000000,4375.00000000,4282.07000000,4306.75000000,104398.36380000
2021-11-28 20:00:00,4099.01000000,4298.51000000,4098.91000000,4294.78000000,99482.83500000
2021-11-28 16:00:00,4077.74000000,4127.00000000,3964.00000000,4098.90000000,79956.11530000
2021-11-28 12:00:00,4096.28000000,4116.09000000,4045.53000000,4077.74000000,36011.61410000
2021-11-28 08:00:00,4069.32000000,4130.78000000,4033.33000000,4096.60000000,36923.53820000
2021-11-28 04:00:00,4026.04000000,4080.01000000,4005.44000000,4069.31000000,33546.31350000
2021-11-28 00:00:00,4095.29000000,4096.18000000,3976.75000000,4026.03000000,60550.93900000
2021-11-27 20:00:00,4115.25000000,4128.88000000,4031.91000000,4095.29000000,54742.48580000
2021-11-27 16:00:00,4133.08000000,4159.31000000,4112.57000000,4115.25000000,35752.79210000
2021-11-27 12:00:00,4112.10000000,4160.95000000,4105.48000000,4132.82000000,37498.05950000
2021-11-27 08:00:00,4123.81000000,4183.66000000,4104.94000000,4111.82000000,59057.07980000
2021-11-27 04:00:00,4115.01000000,4147.73000000,4087.94000000,4123.82000000,36659.44510000
2021-11-27 00:00:00,4041.20000000,4149.00000000,4028.34000000,4115.01000000,51616.65790000
2021-11-26 20:00:00,4082.94000000,4127.78000000,4027.08000000,4041.20000000,52302.65390000
2021-11-26 16:00:00,4063.95000000,4114.53000000,4023.00000000,4082.94000000,61768.05870000
2021-11-26 12:00:00,3984.92000000,4126.69000000,3913.00000000,4063.94000000,139072.22320000
2021-11-26 08:00:00,4343.45000000,4343.45000000,3980.00000000,3985.44000000,310703.41570000
2021-11-26 04:00:00,4426.62000000,4447.87000000,4313.00000000,4343.45000000,80850.07440000
2021-11-26 00:00:00,4524.48000000,4551.00000000,4425.27000000,4426.63000000,75548.73530000
2021-11-25 20:00:00,4502.05000000,4550.00000000,4468.35000000,4524.85000000,46159.10640000
2021-11-25 16:00:00,4475.65000000,4530.00000000,4459.79000000,4502.04000000,81404.14750000
2021-11-25 12:00:00,4387.37000000,4500.00000000,4382.39000000,4475.65000000,111758.38910000
2021-11-25 08:00:00,4295.40000000,4391.98000000,4270.65000000,4386.96000000,83307.66840000
2021-11-25 04:00:00,4317.21000000,4323.97000000,4263.34000000,4295.39000000,49142.10930000
2021-11-25 00:00:00,4270.10000000,4336.00000000,4248.27000000,4317.20000000,74096.82270000
2021-11-24 20:00:00,4212.00000000,4282.19000000,4200.09000000,4269.36000000,46252.43350000
2021-11-24 16:00:00,4252.35000000,4267.12000000,4198.84000000,4211.88000000,65344.95160000
2021-11-24 12:00:00,4292.28000000,4310.58000000,4167.65000000,4252.35000000,113517.63200000
2021-11-24 08:00:00,4269.37000000,4342.27000000,4254.00000000,4292.28000000,68774.07790000
2021-11-24 04:00:00,4246.72000000,4291.93000000,4216.75000000,4269.37000000,63881.37460000
2021-11-24 00:00:00,4339.45000000,4373.94000000,4231.28000000,4246.71000000,90956.56100000
2021-11-23 20:00:00,4355.85000000,4385.59000000,4322.33000000,4339.44000000,52167.26480000
2021-11-23 16:00:00,4270.20000000,4359.41000000,4269.86000000,4355.86000000,102664.74130000
2021-11-23 12:00:00,4135.27000000,4329.37000000,4129.64000000,4269.55000000,117882.44770000
2021-11-23 08:00:00,4107.10000000,4305.00000000,4059.62000000,4135.28000000,118096.33050000
2021-11-23 04:00:00,4178.68000000,4190.22000000,4088.00000000,4107.09000000,51895.01770000
2021-11-23 00:00:00,4086.28000000,4192.86000000,4062.61000000,4178.58000000,60105.98820000
2021-11-22 20:00:00,4066.23000000,4114.96000000,4022.74000000,4085.97000000,80289.05050000
2021-11-22 16:00:00,4236.59000000,4246.69000000,4051.00000000,4066.39000000,89533.64190000
2021-11-22 12:00:00,4171.92000000,4320.00000000,4126.91000000,4236.60000000,131686.43120000
2021-11-22 08:00:00,4188.17000000,4236.01000000,4165.07000000,4171.92000000,45430.20110000
2021-11-22 04:00:00,4164.99000000,4216.79000000,4124.40000000,4188.17000000,55717.79030000
2021-11-22 00:00:00,4259.70000000,4266.62000000,4094.73000000,4164.99000000,115844.21880000
2021-11-21 20:00:00,4345.99000000,4389.00000000,4242.41000000,4258.31000000,76262.84080000
2021-11-21 16:00:00,4366.41000000,4451.00000000,4334.00000000,4345.99000000,75936.34880000
2021-11-21 12:00:00,4319.52000000,4385.00000000,4303.69000000,4366.21000000,56785.86420000
2021-11-21 08:00:00,4348.13000000,4368.60000000,4303.07000000,4319.53000000,50059.90120000
2021-11-21 04:00:00,4343.29000000,4381.63000000,4326.19000000,4348.13000000,35201.91020000
2021-11-21 00:00:00,4412.17000000,4415.64000000,4333.85000000,4343.29000000,45959.45510000
2021-11-20 20:00:00,4398.38000000,4435.88000000,4388.43000000,4412.17000000,51465.96300000
2021-11-20 16:00:00,4213.05000000,4399.00000000,4199.86000000,4398.39000000,115519.34860000
2021-11-20 12:00:00,4317.83000000,4334.12000000,4211.38000000,4213.06000000,65274.77260000
2021-11-20 08:00:00,4279.98000000,4324.70000000,4270.13000000,4317.83000000,35601.60390000
2021-11-20 04:00:00,4280.54000000,4318.97000000,4262.06000000,4279.99000000,38277.25200000
2021-11-20 00:00:00,4294.75000000,4332.95000000,4274.49000000,4280.55000000,59445.63790000
2021-11-19 20:00:00,4290.62000000,4308.97000000,4248.53000000,4294.76000000,42584.46870000
2021-11-19 16:00:00,4216.72000000,4298.44000000,4207.27000000,4290.07000000,59145.22790000
2021-11-19 12:00:00,4141.21000000,4238.50000000,4130.39000000,4216.17000000,83532.68890000
2021-11-19 08:00:00,4062.04000000,4175.00000000,4061.41000000,4141.20000000,80638.23620000
2021-11-19 04:00:00,4010.63000000,4086.79000000,4006.00000000,4062.04000000,52136.78300000
2021-11-19 00:00:00,3996.90000000,4104.61000000,3973.01000000,4010.67000000,102007.68500000
2021-11-18 20:00:00,4065.41000000,4092.60000000,3956.44000000,3996.90000000,78834.93780000
2021-11-18 16:00:00,4071.76000000,4091.00000000,3960.00000000,4065.41000000,158749.12910000
2021-11-18 12:00:00,4189.65000000,4235.52000000,4050.01000000,4071.77000000,138383.64930000
2021-11-18 08:00:00,4248.00000000,4260.82000000,4181.94000000,4189.65000000,62475.32530000
2021-11-18 04:00:00,4279.49000000,4299.51000000,4225.10000000,4247.99000000,60606.45250000
2021-11-18 00:00:00,4288.07000000,4344.81000000,4270.27000000,4279.50000000,77895.68970000
2021-11-17 20:00:00,4242.53000000,4299.91000000,4200.00000000,4287.80000000,50364.32680000
2021-11-17 16:00:00,4174.77000000,4268.93000000,4147.03000000,4242.52000000,62616.78130000
2021-11-17 12:00:00,4252.40000000,4262.00000000,4142.66000000,4174.76000000,62614.34730000
2021-11-17 08:00:00,4183.62000000,4257.68000000,4101.73000000,4252.40000000,103880.81050000
2021-11-17 04:00:00,4122.18000000,4218.00000000,4077.94000000,4183.67000000,71712.97090000
2021-11-17 00:00:00,4209.59000000,4242.76000000,4063.48000000,4122.11000000,121662.94740000
2021-11-16 20:00:00,4265.02000000,4297.51000000,4162.67000000,4209.76000000,68670.76740000
2021-11-16 16:00:00,4285.82000000,4330.00000000,4230.00000000,4265.03000000,58169.80630000
2021-11-16 12:00:00,4292.44000000,4345.78000000,4222.40000000,4285.82000000,103157.86170000
2021-11-16 08:00:00,4312.42000000,4341.53000000,4103.00000000,4292.43000000,191117.98580000
2021-11-16 04:00:00,4309.59000000,4367.27000000,4265.59000000,4312.11000000,100872.84030000
2021-11-16 00:00:00,4563.77000000,4563.77000000,4252.78000000,4309.58000000,213867.80150000
2021-11-15 20:00:00,4600.04000000,4600.04000000,4540.00000000,4563.78000000,45043.75590000
2021-11-15 16:00:00,4648.08000000,4659.90000000,4566.60000000,4600.54000000,59763.39760000
2021-11-15 12:00:00,4723.00000000,4772.01000000,4628.82000000,4648.08000000,112030.36600000
2021-11-15 08:00:00,4680.24000000,4746.10000000,4659.29000000,4723.00000000,55374.94000000
2021-11-15 04:00:00,4702.07000000,4722.41000000,4677.04000000,4680.25000000,31386.48810000
2021-11-15 00:00:00,4626.50000000,4735.16000000,4625.99000000,4702.07000000,71822.71250000
2021-11-14 20:00:00,4545.00000000,4631.75000000,4533.72000000,4626.50000000,42030.26070000
2021-11-14 16:00:00,4583.91000000,4590.11000000,4514.12000000,4545.01000000,67357.50720000
2021-11-14 12:00:00,4612.44000000,4634.64000000,4574.97000000,4583.91000000,31681.39830000
2021-11-14 08:00:00,4598.77000000,4615.74000000,4567.02000000,4612.45000000,35013.63920000
2021-11-14 04:00:00,4628.63000000,4656.30000000,4593.84000000,4598.40000000,33962.37980000
2021-11-14 00:00:00,4644.27000000,4696.05000000,4621.81000000,4628.63000000,35263.88220000
2021-11-13 20:00:00,4643.96000000,4665.39000000,4632.79000000,4644.28000000,22531.95280000
2021-11-13 16:00:00,4680.24000000,4701.97000000,4620.00000000,4643.80000000,45557.97180000
2021-11-13 12:00:00,4609.30000000,4698.00000000,4596.89000000,4680.23000000,57483.22620000
2021-11-13 08:00:00,4645.78000000,4648.83000000,4584.08000000,4609.31000000,29394.96160000
2021-11-13 04:00:00,4639.50000000,4653.24000000,4611.30000000,4645.55000000,23925.65390000
2021-11-13 00:00:00,4665.47000000,4707.60000000,4622.14000000,4639.50000000,41826.89480000
2021-11-12 20:00:00,4654.21000000,4693.05000000,4630.50000000,4665.46000000,36122.36370000
2021-11-12 16:00:00,4571.07000000,4669.56000000,4507.85000000,4654.21000000,95563.40790000
2021-11-12 12:00:00,4600.85000000,4633.39000000,4540.00000000,4571.06000000,97498.47770000
2021-11-12 08:00:00,4711.40000000,4739.28000000,4573.61000000,4600.85000000,112153.15820000
2021-11-12 04:00:00,4774.36000000,4785.00000000,4692.76000000,4711.39000000,41607.99930000
2021-11-12 00:00:00,4719.00000000,4809.71000000,4691.00000000,4774.35000000,78634.63470000
2021-11-11 20:00:00,4758.98000000,4775.64000000,4713.00000000,4719.00000000,29822.76850000
2021-11-11 16:00:00,4719.82000000,4779.00000000,4714.49000000,4758.98000000,48625.82690000
2021-11-11 12:00:00,4721.95000000,4760.56000000,4673.84000000,4719.81000000,67893.61690000
2021-11-11 08:00:00,4691.35000000,4743.09000000,4653.86000000,4721.95000000,56906.23660000
2021-11-11 04:00:00,4636.69000000,4697.66000000,4621.00000000,4691.34000000,42818.77620000
2021-11-11 00:00:00,4628.68000000,4651.56000000,4576.47000000,4636.68000000,57621.75140000
2021-11-10 20:00:00,4705.65000000,4722.00000000,4461.93000000,4628.78000000,238454.13760000
2021-11-10 16:00:00,4846.94000000,4864.84000000,4695.55000000,4705.37000000,85796.60950000
2021-11-10 12:00:00,4729.67000000,4868.00000000,4693.62000000,4846.71000000,97372.43773000
2021-11-10 08:00:00,4714.60000000,4755.00000000,4700.11000000,4729.67000000,41710.63730000
2021-11-10 04:00:00,4691.48000000,4743.92000000,4677.91000000,4714.60000000,41475.32840000
2021-11-10 00:00:00,4732.33000000,4758.60000000,4679.98000000,4691.48000000,48787.84110000
2021-11-09 20:00:00,4750.62000000,4801.67000000,4717.07000000,4732.33000000,38863.45650000
2021-11-09 16:00:00,4790.98000000,4798.03000000,4713.89000000,4750.62000000,55243.51650000
2021-11-09 12:00:00,4774.61000000,4833.29000000,4756.84000000,4790.99000000,65573.98750000
2021-11-09 08:00:00,4783.96000000,4822.97000000,4753.46000000,4774.61000000,48515.81030000
2021-11-09 04:00:00,4814.00000000,4838.28000000,4775.77000000,4783.96000000,47165.42768000
2021-11-09 00:00:00,4807.98000000,4815.00000000,4776.37000000,4814.00000000,55905.38150000
2021-11-08 20:00:00,4752.00000000,4822.97000000,4732.01000000,4807.98000000,58766.11181000
2021-11-08 16:00:00,4763.78000000,4793.98000000,4748.68000000,4752.00000000,57619.27046000
2021-11-08 12:00:00,4730.03000000,4777.22000000,4703.83000000,4763.77000000,62167.31995000
2021-11-08 08:00:00,4723.30000000,4740.83000000,4708.42000000,4730.02000000,52665.70920000
2021-11-08 04:00:00,4720.51000000,4764.64000000,4708.58000000,4723.29000000,58286.84426000
2021-11-08 00:00:00,4612.59000000,4737.26000000,4612.00000000,4720.51000000,101597.06238000
2021-11-07 20:00:00,4603.36000000,4637.98000000,4587.13000000,4612.59000000,30643.39790000
2021-11-07 16:00:00,4604.04000000,4619.03000000,4587.77000000,4603.36000000,31364.15610000
2021-11-07 12:00:00,4592.95000000,4626.02000000,4574.04000000,4604.05000000,42115.63650000
2021-11-07 08:00:00,4541.50000000,4616.44000000,4518.61000000,4592.95000000,57295.84190000
2021-11-07 04:00:00,4549.99000000,4569.62000000,4537.42000000,4541.50000000,28432.31510000
2021-11-07 00:00:00,4518.00000000,4571.83000000,4502.37000000,4549.99000000,53745.24770000
2021-11-06 20:00:00,4493.74000000,4530.00000000,4480.03000000,4518.00000000,41860.13280000
2021-11-06 16:00:00,4398.57000000,4494.55000000,4382.53000000,4493.73000000,64068.26930000
2021-11-06 12:00:00,4369.53000000,4409.98000000,4326.17000000,4398.57000000,58965.47790000
2021-11-06 08:00:00,4471.72000000,4495.67000000,4338.97000000,4369.52000000,85353.77400000
